image_filename,category,bottle_type,durability_score,chemical_safety_score,ergonomics_score
00000564.jpg,Wine Bottle,wine_bottle,9,9,6
00000232.jpg,Water Bottle,water_bottle,7,8,9
00002415.jpg,Soda Bottle,soda_bottle,6,7,8
00002768.jpg,Beer Bottles,beer_bottles,8,9,7
00001184.jpg,Beer Bottles,beer_bottles,8,9,7
00003996.jpg,Wine Bottle,wine_bottle,9,9,6
00003742.jpg,Water Bottle,water_bottle,7,8,9
00003514.jpg,Beer Bottles,beer_bottles,8,9,7
00004205.jpg,Soda Bottle,soda_bottle,6,7,8
00001984.jpg,Water Bottle,water_bottle,7,8,9
00001038.jpg,Soda Bottle,soda_bottle,6,7,8
00001553.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004640.jpg,Soda Bottle,soda_bottle,6,7,8
00003846.jpg,Water Bottle,water_bottle,7,8,9
00001416.jpg,Wine Bottle,wine_bottle,9,9,6
00002153.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004371.jpg,Wine Bottle,wine_bottle,9,9,6
00000666.jpg,Water Bottle,water_bottle,7,8,9
00002861.jpg,Wine Bottle,wine_bottle,9,9,6
00003640.jpg,Beer Bottles,beer_bottles,8,9,7
00003667.jpg,Water Bottle,water_bottle,7,8,9
00001715.jpg,Beer Bottles,beer_bottles,8,9,7
00002053.jpg,Wine Bottle,wine_bottle,9,9,6
00003674.jpg,Water Bottle,water_bottle,7,8,9
00000164.jpg,Beer Bottles,beer_bottles,8,9,7
00002349.jpg,Water Bottle,water_bottle,7,8,9
00004696.jpg,Soda Bottle,soda_bottle,6,7,8
00003389.jpg,Water Bottle,water_bottle,7,8,9
00003679.jpg,Water Bottle,water_bottle,7,8,9
00003141.jpg,Beer Bottles,beer_bottles,8,9,7
00000153.jpg,Soda Bottle,soda_bottle,6,7,8
00001207.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001540.jpg,Beer Bottles,beer_bottles,8,9,7
00002718.jpg,Water Bottle,water_bottle,7,8,9
00004307.jpg,Wine Bottle,wine_bottle,9,9,6
00003036.jpg,Soda Bottle,soda_bottle,6,7,8
00002180.jpg,Beer Bottles,beer_bottles,8,9,7
00004819.jpg,Water Bottle,water_bottle,7,8,9
00000672.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003418.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004757.jpg,Soda Bottle,soda_bottle,6,7,8
00004060.jpg,Beer Bottles,beer_bottles,8,9,7
00002722.jpg,Soda Bottle,soda_bottle,6,7,8
00001754.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004552.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002381.jpg,Soda Bottle,soda_bottle,6,7,8
00004911.jpg,Water Bottle,water_bottle,7,8,9
00001174.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001858.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004604.jpg,Water Bottle,water_bottle,7,8,9
00000582.jpg,Soda Bottle,soda_bottle,6,7,8
00000208.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002074.jpg,Wine Bottle,wine_bottle,9,9,6
00002161.jpg,Beer Bottles,beer_bottles,8,9,7
00001112.jpg,Beer Bottles,beer_bottles,8,9,7
00004425.jpg,Soda Bottle,soda_bottle,6,7,8
00002167.jpg,Wine Bottle,wine_bottle,9,9,6
00002160.jpg,Wine Bottle,wine_bottle,9,9,6
00002502.jpg,Water Bottle,water_bottle,7,8,9
00003302.jpg,Beer Bottles,beer_bottles,8,9,7
00000554.jpg,Wine Bottle,wine_bottle,9,9,6
00002165.jpg,Beer Bottles,beer_bottles,8,9,7
00000807.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003395.jpg,Soda Bottle,soda_bottle,6,7,8
00003271.jpg,Water Bottle,water_bottle,7,8,9
00000110.jpg,Wine Bottle,wine_bottle,9,9,6
00003223.jpg,Beer Bottles,beer_bottles,8,9,7
00002527.jpg,Soda Bottle,soda_bottle,6,7,8
00003281.jpg,Water Bottle,water_bottle,7,8,9
00003219.jpg,Soda Bottle,soda_bottle,6,7,8
00002298.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004991.jpg,Wine Bottle,wine_bottle,9,9,6
00003505.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004259.jpg,Water Bottle,water_bottle,7,8,9
00003106.jpg,Wine Bottle,wine_bottle,9,9,6
00000425.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001995.jpg,Soda Bottle,soda_bottle,6,7,8
00001748.jpg,Wine Bottle,wine_bottle,9,9,6
00001129.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000154.jpg,Soda Bottle,soda_bottle,6,7,8
00002233.jpg,Soda Bottle,soda_bottle,6,7,8
00001810.jpg,Beer Bottles,beer_bottles,8,9,7
00004685.jpg,Beer Bottles,beer_bottles,8,9,7
00004980.jpg,Beer Bottles,beer_bottles,8,9,7
00003127.jpg,Soda Bottle,soda_bottle,6,7,8
00004299.jpg,Soda Bottle,soda_bottle,6,7,8
00001010.jpg,Water Bottle,water_bottle,7,8,9
00001279.jpg,Beer Bottles,beer_bottles,8,9,7
00000113.jpg,Water Bottle,water_bottle,7,8,9
00002258.jpg,Water Bottle,water_bottle,7,8,9
00004808.jpg,Soda Bottle,soda_bottle,6,7,8
00002682.jpg,Soda Bottle,soda_bottle,6,7,8
00002065.jpg,Beer Bottles,beer_bottles,8,9,7
00003726.jpg,Beer Bottles,beer_bottles,8,9,7
00000414.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004511.jpg,Wine Bottle,wine_bottle,9,9,6
00001522.jpg,Wine Bottle,wine_bottle,9,9,6
00003558.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004837.jpg,Beer Bottles,beer_bottles,8,9,7
00003334.jpg,Wine Bottle,wine_bottle,9,9,6
00002136.jpg,Beer Bottles,beer_bottles,8,9,7
00001308.jpg,Water Bottle,water_bottle,7,8,9
00004125.jpg,Beer Bottles,beer_bottles,8,9,7
00002032.jpg,Beer Bottles,beer_bottles,8,9,7
00002524.jpg,Wine Bottle,wine_bottle,9,9,6
00004384.jpg,Wine Bottle,wine_bottle,9,9,6
00001560.jpg,Beer Bottles,beer_bottles,8,9,7
00002612.jpg,Water Bottle,water_bottle,7,8,9
00002886.jpg,Water Bottle,water_bottle,7,8,9
00002220.jpg,Wine Bottle,wine_bottle,9,9,6
00000051.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003942.jpg,Beer Bottles,beer_bottles,8,9,7
00000298.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002736.jpg,Soda Bottle,soda_bottle,6,7,8
00002471.jpg,Water Bottle,water_bottle,7,8,9
00002059.jpg,Soda Bottle,soda_bottle,6,7,8
00000716.jpg,Beer Bottles,beer_bottles,8,9,7
00003106.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001619.jpg,Beer Bottles,beer_bottles,8,9,7
00001572.jpg,Water Bottle,water_bottle,7,8,9
00002192.jpg,Water Bottle,water_bottle,7,8,9
00003981.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004423.jpg,Wine Bottle,wine_bottle,9,9,6
00004857.jpg,Beer Bottles,beer_bottles,8,9,7
00004602.jpg,Beer Bottles,beer_bottles,8,9,7
00000084.jpg,Water Bottle,water_bottle,7,8,9
00001951.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004513.jpg,Wine Bottle,wine_bottle,9,9,6
00004145.jpg,Water Bottle,water_bottle,7,8,9
00000987.jpg,Beer Bottles,beer_bottles,8,9,7
00003629.jpg,Beer Bottles,beer_bottles,8,9,7
00004314.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000443.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001566.jpg,Water Bottle,water_bottle,7,8,9
00004474.jpg,Beer Bottles,beer_bottles,8,9,7
00004626.jpg,Wine Bottle,wine_bottle,9,9,6
00004603.jpg,Water Bottle,water_bottle,7,8,9
00001821.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003143.jpg,Soda Bottle,soda_bottle,6,7,8
00003500.jpg,Beer Bottles,beer_bottles,8,9,7
00000310.jpg,Beer Bottles,beer_bottles,8,9,7
00002549.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001940.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000229.jpg,Wine Bottle,wine_bottle,9,9,6
00001302.jpg,Water Bottle,water_bottle,7,8,9
00002497.jpg,Water Bottle,water_bottle,7,8,9
00000882.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004659.jpg,Beer Bottles,beer_bottles,8,9,7
00001663.jpg,Soda Bottle,soda_bottle,6,7,8
00002322.jpg,Wine Bottle,wine_bottle,9,9,6
00004735.jpg,Water Bottle,water_bottle,7,8,9
00000201.jpg,Wine Bottle,wine_bottle,9,9,6
00001214.jpg,Beer Bottles,beer_bottles,8,9,7
00003029.jpg,Water Bottle,water_bottle,7,8,9
00001750.jpg,Wine Bottle,wine_bottle,9,9,6
00002690.jpg,Soda Bottle,soda_bottle,6,7,8
00003990.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003551.jpg,Water Bottle,water_bottle,7,8,9
00003825.jpg,Soda Bottle,soda_bottle,6,7,8
00001468.jpg,Water Bottle,water_bottle,7,8,9
00002443.jpg,Wine Bottle,wine_bottle,9,9,6
00000477.jpg,Soda Bottle,soda_bottle,6,7,8
00001062.jpg,Soda Bottle,soda_bottle,6,7,8
00000053.jpg,Beer Bottles,beer_bottles,8,9,7
00001938.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002039.jpg,Beer Bottles,beer_bottles,8,9,7
00001378.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004109.jpg,Wine Bottle,wine_bottle,9,9,6
00002369.jpg,Wine Bottle,wine_bottle,9,9,6
00000127.jpg,Beer Bottles,beer_bottles,8,9,7
00001002.jpg,Beer Bottles,beer_bottles,8,9,7
00002185.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003758.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002438.jpg,Wine Bottle,wine_bottle,9,9,6
00004841.jpg,Wine Bottle,wine_bottle,9,9,6
00000320.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000431.jpg,Beer Bottles,beer_bottles,8,9,7
00001302.jpg,Wine Bottle,wine_bottle,9,9,6
00001151.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001985.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003205.jpg,Water Bottle,water_bottle,7,8,9
00001887.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004901.jpg,Water Bottle,water_bottle,7,8,9
00002949.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000704.jpg,Wine Bottle,wine_bottle,9,9,6
00000768.jpg,Soda Bottle,soda_bottle,6,7,8
00001934.jpg,Water Bottle,water_bottle,7,8,9
00003724.jpg,Water Bottle,water_bottle,7,8,9
00000689.jpg,Water Bottle,water_bottle,7,8,9
00001571.jpg,Wine Bottle,wine_bottle,9,9,6
00004150.jpg,Wine Bottle,wine_bottle,9,9,6
00004698.jpg,Soda Bottle,soda_bottle,6,7,8
00003436.jpg,Beer Bottles,beer_bottles,8,9,7
00001771.jpg,Water Bottle,water_bottle,7,8,9
00000934.jpg,Water Bottle,water_bottle,7,8,9
00001896.jpg,Water Bottle,water_bottle,7,8,9
00002069.jpg,Water Bottle,water_bottle,7,8,9
00002739.jpg,Wine Bottle,wine_bottle,9,9,6
00003864.jpg,Wine Bottle,wine_bottle,9,9,6
00004489.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004066.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000326.jpg,Beer Bottles,beer_bottles,8,9,7
00002728.jpg,Wine Bottle,wine_bottle,9,9,6
00000939.jpg,Water Bottle,water_bottle,7,8,9
00001602.jpg,Water Bottle,water_bottle,7,8,9
00000520.jpg,Beer Bottles,beer_bottles,8,9,7
00004300.jpg,Beer Bottles,beer_bottles,8,9,7
00000936.jpg,Beer Bottles,beer_bottles,8,9,7
00002566.jpg,Water Bottle,water_bottle,7,8,9
00004235.jpg,Wine Bottle,wine_bottle,9,9,6
00004383.jpg,Beer Bottles,beer_bottles,8,9,7
00003932.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000635.jpg,Beer Bottles,beer_bottles,8,9,7
00000037.jpg,Wine Bottle,wine_bottle,9,9,6
00000806.jpg,Wine Bottle,wine_bottle,9,9,6
00001040.jpg,Soda Bottle,soda_bottle,6,7,8
00004547.jpg,Water Bottle,water_bottle,7,8,9
00000865.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003836.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000165.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001669.jpg,Wine Bottle,wine_bottle,9,9,6
00002377.jpg,Wine Bottle,wine_bottle,9,9,6
00003675.jpg,Soda Bottle,soda_bottle,6,7,8
00002172.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001487.jpg,Soda Bottle,soda_bottle,6,7,8
00004273.jpg,Water Bottle,water_bottle,7,8,9
00002179.jpg,Wine Bottle,wine_bottle,9,9,6
00002024.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000766.jpg,Wine Bottle,wine_bottle,9,9,6
00000541.jpg,Soda Bottle,soda_bottle,6,7,8
00003633.jpg,Soda Bottle,soda_bottle,6,7,8
00003385.jpg,Beer Bottles,beer_bottles,8,9,7
00001605.jpg,Beer Bottles,beer_bottles,8,9,7
00004754.jpg,Wine Bottle,wine_bottle,9,9,6
00001645.jpg,Beer Bottles,beer_bottles,8,9,7
00000273.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003367.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001046.jpg,Soda Bottle,soda_bottle,6,7,8
00002364.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001384.jpg,Beer Bottles,beer_bottles,8,9,7
00000069.jpg,Soda Bottle,soda_bottle,6,7,8
00003872.jpg,Soda Bottle,soda_bottle,6,7,8
00002636.jpg,Soda Bottle,soda_bottle,6,7,8
00003604.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002731.jpg,Beer Bottles,beer_bottles,8,9,7
00002490.jpg,Soda Bottle,soda_bottle,6,7,8
00003744.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000549.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003202.jpg,Wine Bottle,wine_bottle,9,9,6
00004198.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000937.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003226.jpg,Water Bottle,water_bottle,7,8,9
00001884.jpg,Soda Bottle,soda_bottle,6,7,8
00004823.jpg,Beer Bottles,beer_bottles,8,9,7
00004539.jpg,Water Bottle,water_bottle,7,8,9
00004331.jpg,Wine Bottle,wine_bottle,9,9,6
00002773.jpg,Water Bottle,water_bottle,7,8,9
00004598.jpg,Wine Bottle,wine_bottle,9,9,6
00000954.jpg,Wine Bottle,wine_bottle,9,9,6
00002716.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003851.jpg,Water Bottle,water_bottle,7,8,9
00002501.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003333.jpg,Water Bottle,water_bottle,7,8,9
00000507.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003612.jpg,Soda Bottle,soda_bottle,6,7,8
00002640.jpg,Soda Bottle,soda_bottle,6,7,8
00001291.jpg,Beer Bottles,beer_bottles,8,9,7
00002170.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000270.jpg,Water Bottle,water_bottle,7,8,9
00004704.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003207.jpg,Wine Bottle,wine_bottle,9,9,6
00003622.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000714.jpg,Wine Bottle,wine_bottle,9,9,6
00003785.jpg,Soda Bottle,soda_bottle,6,7,8
00003101.jpg,Water Bottle,water_bottle,7,8,9
00001546.jpg,Water Bottle,water_bottle,7,8,9
00001907.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002507.jpg,Soda Bottle,soda_bottle,6,7,8
00001854.jpg,Soda Bottle,soda_bottle,6,7,8
00004838.jpg,Wine Bottle,wine_bottle,9,9,6
00000294.jpg,Wine Bottle,wine_bottle,9,9,6
00001211.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000434.jpg,Water Bottle,water_bottle,7,8,9
00002159.jpg,Wine Bottle,wine_bottle,9,9,6
00002591.jpg,Soda Bottle,soda_bottle,6,7,8
00000826.jpg,Wine Bottle,wine_bottle,9,9,6
00001531.jpg,Beer Bottles,beer_bottles,8,9,7
00004923.jpg,Wine Bottle,wine_bottle,9,9,6
00002923.jpg,Wine Bottle,wine_bottle,9,9,6
00003877.jpg,Beer Bottles,beer_bottles,8,9,7
00001169.jpg,Soda Bottle,soda_bottle,6,7,8
00004992.jpg,Water Bottle,water_bottle,7,8,9
00001262.jpg,Beer Bottles,beer_bottles,8,9,7
00004333.jpg,Wine Bottle,wine_bottle,9,9,6
00004967.jpg,Water Bottle,water_bottle,7,8,9
00001109.jpg,Water Bottle,water_bottle,7,8,9
00003360.jpg,Water Bottle,water_bottle,7,8,9
00002240.jpg,Water Bottle,water_bottle,7,8,9
00000050.jpg,Water Bottle,water_bottle,7,8,9
00001204.jpg,Water Bottle,water_bottle,7,8,9
00001139.jpg,Beer Bottles,beer_bottles,8,9,7
00003454.jpg,Water Bottle,water_bottle,7,8,9
00000449.jpg,Water Bottle,water_bottle,7,8,9
00000591.jpg,Water Bottle,water_bottle,7,8,9
00000902.jpg,Wine Bottle,wine_bottle,9,9,6
00001588.jpg,Water Bottle,water_bottle,7,8,9
00001091.jpg,Soda Bottle,soda_bottle,6,7,8
00001984.jpg,Beer Bottles,beer_bottles,8,9,7
00000913.jpg,Beer Bottles,beer_bottles,8,9,7
00004102.jpg,Wine Bottle,wine_bottle,9,9,6
00003081.jpg,Wine Bottle,wine_bottle,9,9,6
00003951.jpg,Soda Bottle,soda_bottle,6,7,8
00003608.jpg,Water Bottle,water_bottle,7,8,9
00003242.jpg,Beer Bottles,beer_bottles,8,9,7
00001256.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000626.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001499.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004329.jpg,Wine Bottle,wine_bottle,9,9,6
00002726.jpg,Water Bottle,water_bottle,7,8,9
00002695.jpg,Beer Bottles,beer_bottles,8,9,7
00002368.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002631.jpg,Soda Bottle,soda_bottle,6,7,8
00000480.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002019.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004006.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000671.jpg,Wine Bottle,wine_bottle,9,9,6
00002723.jpg,Water Bottle,water_bottle,7,8,9
00001255.jpg,Wine Bottle,wine_bottle,9,9,6
00002212.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001351.jpg,Water Bottle,water_bottle,7,8,9
00001564.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004647.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002361.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004254.jpg,Water Bottle,water_bottle,7,8,9
00003993.jpg,Beer Bottles,beer_bottles,8,9,7
00002402.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003051.jpg,Water Bottle,water_bottle,7,8,9
00001955.jpg,Water Bottle,water_bottle,7,8,9
00003702.jpg,Soda Bottle,soda_bottle,6,7,8
00003117.jpg,Wine Bottle,wine_bottle,9,9,6
00004498.jpg,Beer Bottles,beer_bottles,8,9,7
00003609.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003921.jpg,Wine Bottle,wine_bottle,9,9,6
00002729.jpg,Soda Bottle,soda_bottle,6,7,8
00003293.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004441.jpg,Beer Bottles,beer_bottles,8,9,7
00001683.jpg,Water Bottle,water_bottle,7,8,9
00003794.jpg,Soda Bottle,soda_bottle,6,7,8
00002275.jpg,Water Bottle,water_bottle,7,8,9
00004925.jpg,Soda Bottle,soda_bottle,6,7,8
00004994.jpg,Water Bottle,water_bottle,7,8,9
00001623.jpg,Water Bottle,water_bottle,7,8,9
00004218.jpg,Beer Bottles,beer_bottles,8,9,7
00002444.jpg,Beer Bottles,beer_bottles,8,9,7
00003865.jpg,Wine Bottle,wine_bottle,9,9,6
00003440.jpg,Beer Bottles,beer_bottles,8,9,7
00003815.jpg,Wine Bottle,wine_bottle,9,9,6
00001725.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001334.jpg,Wine Bottle,wine_bottle,9,9,6
00000750.jpg,Beer Bottles,beer_bottles,8,9,7
00004906.jpg,Soda Bottle,soda_bottle,6,7,8
00004509.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001773.jpg,Soda Bottle,soda_bottle,6,7,8
00001292.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000836.jpg,Wine Bottle,wine_bottle,9,9,6
00000870.jpg,Wine Bottle,wine_bottle,9,9,6
00002495.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001167.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002528.jpg,Soda Bottle,soda_bottle,6,7,8
00004136.jpg,Beer Bottles,beer_bottles,8,9,7
00000095.jpg,Wine Bottle,wine_bottle,9,9,6
00003681.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003042.jpg,Beer Bottles,beer_bottles,8,9,7
00000249.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002528.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000338.jpg,Beer Bottles,beer_bottles,8,9,7
00004158.jpg,Beer Bottles,beer_bottles,8,9,7
00001439.jpg,Wine Bottle,wine_bottle,9,9,6
00004558.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004916.jpg,Plastic Bottles,plastic_bottles,5,6,8
00001243.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000145.jpg,Soda Bottle,soda_bottle,6,7,8
00000215.jpg,Water Bottle,water_bottle,7,8,9
00002800.jpg,Beer Bottles,beer_bottles,8,9,7
00003495.jpg,Wine Bottle,wine_bottle,9,9,6
00002588.jpg,Soda Bottle,soda_bottle,6,7,8
00001406.jpg,Soda Bottle,soda_bottle,6,7,8
00001790.jpg,Beer Bottles,beer_bottles,8,9,7
00002533.jpg,Water Bottle,water_bottle,7,8,9
00004457.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003996.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003218.jpg,Wine Bottle,wine_bottle,9,9,6
00004684.jpg,Soda Bottle,soda_bottle,6,7,8
00002709.jpg,Soda Bottle,soda_bottle,6,7,8
00002077.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003741.jpg,Soda Bottle,soda_bottle,6,7,8
00002625.jpg,Beer Bottles,beer_bottles,8,9,7
00001920.jpg,Water Bottle,water_bottle,7,8,9
00004004.jpg,Beer Bottles,beer_bottles,8,9,7
00003412.jpg,Water Bottle,water_bottle,7,8,9
00004312.jpg,Wine Bottle,wine_bottle,9,9,6
00004372.jpg,Beer Bottles,beer_bottles,8,9,7
00001167.jpg,Wine Bottle,wine_bottle,9,9,6
00004211.jpg,Soda Bottle,soda_bottle,6,7,8
00003369.jpg,Wine Bottle,wine_bottle,9,9,6
00000869.jpg,Water Bottle,water_bottle,7,8,9
00000133.jpg,Water Bottle,water_bottle,7,8,9
00004410.jpg,Soda Bottle,soda_bottle,6,7,8
00000156.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000119.jpg,Beer Bottles,beer_bottles,8,9,7
00004609.jpg,Beer Bottles,beer_bottles,8,9,7
00002923.jpg,Water Bottle,water_bottle,7,8,9
00004806.jpg,Beer Bottles,beer_bottles,8,9,7
00003156.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003201.jpg,Wine Bottle,wine_bottle,9,9,6
00004155.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002688.jpg,Water Bottle,water_bottle,7,8,9
00002354.jpg,Wine Bottle,wine_bottle,9,9,6
00001086.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004589.jpg,Soda Bottle,soda_bottle,6,7,8
00000390.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004489.jpg,Soda Bottle,soda_bottle,6,7,8
00002287.jpg,Soda Bottle,soda_bottle,6,7,8
00002887.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004143.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000549.jpg,Soda Bottle,soda_bottle,6,7,8
00002373.jpg,Wine Bottle,wine_bottle,9,9,6
00001210.jpg,Water Bottle,water_bottle,7,8,9
00000099.jpg,Water Bottle,water_bottle,7,8,9
00002122.jpg,Beer Bottles,beer_bottles,8,9,7
00003960.jpg,Soda Bottle,soda_bottle,6,7,8
00004722.jpg,Soda Bottle,soda_bottle,6,7,8
00001879.jpg,Wine Bottle,wine_bottle,9,9,6
00001088.jpg,Water Bottle,water_bottle,7,8,9
00003007.jpg,Soda Bottle,soda_bottle,6,7,8
00004766.jpg,Water Bottle,water_bottle,7,8,9
00002952.jpg,Soda Bottle,soda_bottle,6,7,8
00001326.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004956.jpg,Beer Bottles,beer_bottles,8,9,7
00001496.jpg,Water Bottle,water_bottle,7,8,9
00001963.jpg,Water Bottle,water_bottle,7,8,9
00004796.jpg,Water Bottle,water_bottle,7,8,9
00003176.jpg,Soda Bottle,soda_bottle,6,7,8
00000105.jpg,Water Bottle,water_bottle,7,8,9
00003618.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000883.jpg,Water Bottle,water_bottle,7,8,9
00001819.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002816.jpg,Wine Bottle,wine_bottle,9,9,6
00003626.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000153.jpg,Beer Bottles,beer_bottles,8,9,7
00002779.jpg,Water Bottle,water_bottle,7,8,9
00000339.jpg,Water Bottle,water_bottle,7,8,9
00000530.jpg,Wine Bottle,wine_bottle,9,9,6
00000324.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000989.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000421.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003735.jpg,Beer Bottles,beer_bottles,8,9,7
00001503.jpg,Soda Bottle,soda_bottle,6,7,8
00003192.jpg,Wine Bottle,wine_bottle,9,9,6
00002994.jpg,Wine Bottle,wine_bottle,9,9,6
00001511.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002852.jpg,Beer Bottles,beer_bottles,8,9,7
00000684.jpg,Soda Bottle,soda_bottle,6,7,8
00000610.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003133.jpg,Wine Bottle,wine_bottle,9,9,6
00001012.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004578.jpg,Water Bottle,water_bottle,7,8,9
00002062.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002324.jpg,Wine Bottle,wine_bottle,9,9,6
00002957.jpg,Water Bottle,water_bottle,7,8,9
00002247.jpg,Wine Bottle,wine_bottle,9,9,6
00002963.jpg,Water Bottle,water_bottle,7,8,9
00003674.jpg,Wine Bottle,wine_bottle,9,9,6
00004760.jpg,Soda Bottle,soda_bottle,6,7,8
00003036.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002291.jpg,Water Bottle,water_bottle,7,8,9
00004714.jpg,Wine Bottle,wine_bottle,9,9,6
00004307.jpg,Plastic Bottles,plastic_bottles,5,6,8
00000558.jpg,Plastic Bottles,plastic_bottles,5,6,8
00003982.jpg,Beer Bottles,beer_bottles,8,9,7
00002947.jpg,Beer Bottles,beer_bottles,8,9,7
